<DATE>;"MT_250"
15.05.2323;0.55185966
16.05.2323;0.46586159
17.05.2323;0.50526993
18.05.2323;0.58412233
19.05.2323;0.591268
20.05.2323;0.57336811
21.05.2323;0.58769517
22.05.2323;0.62353067
23.05.2323;0.61634928
24.05.2323;0.60563078
25.05.2323;0.56979528
26.05.2323;0.61995784
27.05.2323;0.61995784
28.05.2323;0.60920362
29.05.2323;0.59844939
30.05.2323;0.591268
31.05.2323;0.59844939
01.06.2323;0.58412233
02.06.2323;0.56618672
03.06.2323;0.58051377
04.06.2323;0.61277645
05.06.2323;0.60920362
06.06.2323;0.61277645
07.06.2323;0.59487656
08.06.2323;0.64503912
09.06.2323;0.6342849
10.06.2323;0.59487656
11.06.2323;0.6342849
12.06.2323;0.60202222
13.06.2323;0.60920362
14.06.2323;0.58412233
15.06.2323;0.591268
16.06.2323;0.57336811
17.06.2323;0.591268
18.06.2323;0.58412233
19.06.2323;0.56618672
20.06.2323;0.56979528
21.06.2323;0.56979528
22.06.2323;0.58769517
23.06.2323;0.58412233
24.06.2323;0.5375326
25.06.2323;0.56618672
26.06.2323;0.55904105
27.06.2323;0.53395977
28.06.2323;0.55543249
29.06.2323;0.51959698
30.06.2323;0.53035121
01.07.2323;0.51245132
02.07.2323;0.40762442
03.07.2323;0.40405159
04.07.2323;0.37186037
05.07.2323;0.33252349
06.07.2323;0.28961378
07.07.2323;0.27532245
08.07.2323;0.29675944
09.07.2323;0.28961378
10.07.2323;0.27532245
11.07.2323;0.28961378
12.07.2323;0.26460395
13.07.2323;0.29318661
14.07.2323;0.28604094
15.07.2323;0.30390511
16.07.2323;0.27532245
17.07.2323;0.30033227
18.07.2323;0.28604094
19.07.2323;0.27889528
20.07.2323;0.28246811
21.07.2323;0.25027689
22.07.2323;0.25384973
23.07.2323;0.30747794
24.07.2323;0.28604094
25.07.2323;0.26460395
26.07.2323;0.28246811
27.07.2323;0.27889528
28.07.2323;0.27174962
29.07.2323;0.28961378
30.07.2323;0.28246811
31.07.2323;0.27174962
01.08.2323;0.4945157
02.08.2323;0.42191575
03.08.2323;0.43263425
04.08.2323;0.38972453
05.08.2323;0.41477009
06.08.2323;0.48376148
07.08.2323;0.51959698
08.08.2323;0.49812426
09.08.2323;0.4586802
10.08.2323;0.45510736
11.08.2323;0.47300725
12.08.2323;0.47661581
13.08.2323;0.56618672
14.08.2323;0.5375326
15.08.2323;0.51245132
16.08.2323;0.54467827
17.08.2323;0.54467827
18.08.2323;0.57336811
19.08.2323;0.59844939
20.08.2323;0.58412233
21.08.2323;0.60920362
22.08.2323;0.59844939
23.08.2323;0.58769517
24.08.2323;0.58051377
25.08.2323;0.57336811
26.08.2323;0.56261388
27.08.2323;0.56618672
28.08.2323;0.59844939
29.08.2323;0.61277645
30.08.2323;0.58051377
31.08.2323;0.55185966
01.09.2323;0.53395977
02.09.2323;0.51959698
03.09.2323;0.55185966
04.09.2323;0.53395977
05.09.2323;0.54828683
06.09.2323;0.55904105
07.09.2323;0.54110543
08.09.2323;0.56618672
09.09.2323;0.53035121
10.09.2323;0.54467827
11.09.2323;0.57336811
12.09.2323;0.591268
13.09.2323;0.54828683
14.09.2323;0.56618672
15.09.2323;0.591268
16.09.2323;0.64861195
17.09.2323;0.66293901
18.09.2323;0.59487656
19.09.2323;0.57336811
20.09.2323;0.55543249
21.09.2323;0.56618672
22.09.2323;0.58051377
23.09.2323;0.60202222
24.09.2323;0.60920362
25.09.2323;0.58412233
26.09.2323;0.58769517
27.09.2323;0.57336811
28.09.2323;0.56979528
29.09.2323;0.56618672
30.09.2323;0.58412233
01.10.2323;0.55185966
02.10.2323;0.57694094
03.10.2323;0.54467827
04.10.2323;0.54828683
05.10.2323;0.52320555
06.10.2323;0.47300725
07.10.2323;0.42191575
08.10.2323;0.42548858
09.10.2323;0.36471471
10.10.2323;0.31823216
11.10.2323;0.32180499
12.10.2323;0.30390511
13.10.2323;0.3110865
14.10.2323;0.31823216
15.10.2323;0.30747794
16.10.2323;0.29675944
17.10.2323;0.32895066
18.10.2323;0.31465933
19.10.2323;0.3110865
20.10.2323;0.30747794
21.10.2323;0.29675944
22.10.2323;0.29675944
23.10.2323;0.30390511
24.10.2323;0.27889528
25.10.2323;0.28604094
26.10.2323;0.30390511
27.10.2323;0.29318661
28.10.2323;0.29318661
29.10.2323;0.29318661
30.10.2323;0.3110865
31.10.2323;0.27174962
01.11.2323;0.27889528
02.11.2323;0.30747794
03.11.2323;0.28604094
04.11.2323;0.27174962
05.11.2323;0.27889528
06.11.2323;0.41119726
07.11.2323;0.61995784
08.11.2323;0.45510736
09.11.2323;0.43620708
10.11.2323;0.591268
11.11.2323;0.55904105
12.11.2323;0.54110543
13.11.2323;0.53035121
14.11.2323;0.48376148
15.11.2323;0.48018865
16.11.2323;0.51959698
17.11.2323;0.58051377
18.11.2323;0.56618672
19.11.2323;0.56979528
20.11.2323;0.56979528
21.11.2323;0.59844939
22.11.2323;0.57694094
23.11.2323;0.60920362
24.11.2323;0.60920362
25.11.2323;0.6342849
26.11.2323;0.64861195
27.11.2323;0.60202222
28.11.2323;0.56979528
29.11.2323;0.58051377
30.11.2323;0.63071207
01.12.2323;0.60920362
02.12.2323;0.64503912
03.12.2323;0.65579335
04.12.2323;0.66654757
05.12.2323;0.58051377
06.12.2323;0.56979528
07.12.2323;0.59844939
08.12.2323;0.58412233
09.12.2323;0.56261388
10.12.2323;0.60202222
11.12.2323;0.59487656
12.12.2323;0.57694094
13.12.2323;0.591268
14.12.2323;0.58769517
15.12.2323;0.64146629
16.12.2323;0.59487656
17.12.2323;0.62353067
18.12.2323;0.57336811
19.12.2323;0.58412233
20.12.2323;0.6271035
21.12.2323;0.62353067
22.12.2323;0.59844939
23.12.2323;0.58051377
24.12.2323;0.60563078
25.12.2323;0.64503912
26.12.2323;0.64503912
27.12.2323;0.61995784
28.12.2323;0.6342849
29.12.2323;0.60920362
30.12.2323;0.6342849
31.12.2323;0.6342849
01.01.2324;0.6271035
02.01.2324;0.58412233
03.01.2324;0.57694094
04.01.2324;0.57336811
05.01.2324;0.55543249
06.01.2324;0.57336811
07.01.2324;0.56618672
08.01.2324;0.54828683
09.01.2324;0.52320555
10.01.2324;0.43263425
11.01.2324;0.41834292
12.01.2324;0.40405159
13.01.2324;0.34324199
14.01.2324;0.31465933
15.01.2324;0.33252349
16.01.2324;0.29318661
17.01.2324;0.29318661
18.01.2324;0.30033227
19.01.2324;0.30747794
20.01.2324;0.30390511
21.01.2324;0.32180499
22.01.2324;0.30390511
23.01.2324;0.30033227
24.01.2324;0.30747794
25.01.2324;0.25384973
26.01.2324;0.32180499
27.01.2324;0.28246811
28.01.2324;0.28604094
29.01.2324;0.26099539
30.01.2324;0.28246811
31.01.2324;0.30747794
01.02.2324;0.28604094
02.02.2324;0.28961378
03.02.2324;0.30033227
04.02.2324;0.26817678
05.02.2324;0.28604094
06.02.2324;0.29675944
07.02.2324;0.27532245
08.02.2324;0.27889528
09.02.2324;0.30390511
10.02.2324;0.55185966
11.02.2324;0.48737004
12.02.2324;0.5375326
13.02.2324;0.52320555
14.02.2324;0.54828683
15.02.2324;0.52677838
16.02.2324;0.46586159
17.02.2324;0.47300725
18.02.2324;0.44792597
19.02.2324;0.48737004
20.02.2324;0.53035121
21.02.2324;0.58051377
22.02.2324;0.5375326
23.02.2324;0.58769517
24.02.2324;0.58769517
25.02.2324;0.58051377
26.02.2324;0.56618672
27.02.2324;0.61634928
28.02.2324;0.60920362
29.02.2324;0.6271035
01.03.2324;0.66293901
02.03.2324;0.65579335
03.03.2324;0.61995784
04.03.2324;0.65218479
05.03.2324;0.66654757
06.03.2324;0.64861195
07.03.2324;0.61277645
08.03.2324;0.60920362
09.03.2324;0.63785773
10.03.2324;0.67369324
11.03.2324;0.6701204
12.03.2324;0.64861195
13.03.2324;0.591268
14.03.2324;0.58051377
15.03.2324;0.58769517
16.03.2324;0.58769517
17.03.2324;0.60202222
18.03.2324;0.58412233
19.03.2324;0.59844939
20.03.2324;0.61634928
21.03.2324;0.59844939
22.03.2324;0.59487656
23.03.2324;0.58769517
24.03.2324;0.60202222
25.03.2324;0.66654757
26.03.2324;0.63785773
27.03.2324;0.59844939
28.03.2324;0.60202222
29.03.2324;0.64503912
30.03.2324;0.58412233
31.03.2324;0.61995784
01.04.2324;0.60202222
02.04.2324;0.64861195
03.04.2324;0.61995784
04.04.2324;0.61277645
05.04.2324;0.591268
06.04.2324;0.61277645
07.04.2324;0.61277645
08.04.2324;0.60920362
09.04.2324;0.61277645
10.04.2324;0.61995784
11.04.2324;0.58412233
12.04.2324;0.591268
13.04.2324;0.56261388
14.04.2324;0.5375326
15.04.2324;0.46586159
16.04.2324;0.41477009
17.04.2324;0.3968702
18.04.2324;0.35038765
19.04.2324;0.31465933
20.04.2324;0.29675944
21.04.2324;0.29675944
22.04.2324;0.3110865
23.04.2324;0.28246811
24.04.2324;0.28961378
25.04.2324;0.30390511
26.04.2324;0.30033227
27.04.2324;0.27889528
28.04.2324;0.30747794
29.04.2324;0.3110865
30.04.2324;0.28604094
01.05.2324;0.30033227
02.05.2324;0.28961378
03.05.2324;0.27532245
04.05.2324;0.26099539
05.05.2324;0.29318661
06.05.2324;0.28246811
07.05.2324;0.28604094
08.05.2324;0.28604094
09.05.2324;0.29318661
10.05.2324;0.28604094
11.05.2324;0.26817678
12.05.2324;0.29318661
13.05.2324;0.27174962
14.05.2324;0.27174962
15.05.2324;0.29318661
16.05.2324;0.38257887
17.05.2324;0.3968702
18.05.2324;0.41119726
19.05.2324;0.40405159
20.05.2324;0.56261388
21.05.2324;0.59844939
22.05.2324;0.5016971
23.05.2324;0.49094287
24.05.2324;0.44338847
25.05.2324;0.46228876
26.05.2324;0.57336811
27.05.2324;0.6271035
28.05.2324;0.56618672
29.05.2324;0.58051377
30.05.2324;0.57336811
31.05.2324;0.58769517
01.06.2324;0.60920362
02.06.2324;0.59487656
03.06.2324;0.58051377
04.06.2324;0.61995784
05.06.2324;0.62353067
06.06.2324;0.591268
07.06.2324;0.57694094
08.06.2324;0.61995784
09.06.2324;0.62353067
10.06.2324;0.60563078
11.06.2324;0.58051377
12.06.2324;0.63785773
13.06.2324;0.66293901
14.06.2324;0.61995784
15.06.2324;0.57336811
16.06.2324;0.58769517
17.06.2324;0.63785773
18.06.2324;0.61995784
19.06.2324;0.60563078
20.06.2324;0.61995784
21.06.2324;0.64861195
22.06.2324;0.61995784
23.06.2324;0.59844939
24.06.2324;0.61277645
25.06.2324;0.64861195
26.06.2324;0.60202222
27.06.2324;0.61634928
28.06.2324;0.59487656
29.06.2324;0.63785773
30.06.2324;0.60563078
01.07.2324;0.61277645
02.07.2324;0.61634928
03.07.2324;0.61995784
04.07.2324;0.60202222
05.07.2324;0.61634928
06.07.2324;0.60920362
07.07.2324;0.6342849
08.07.2324;0.61995784
09.07.2324;0.61995784
10.07.2324;0.60202222
11.07.2324;0.54828683
12.07.2324;0.56618672
13.07.2324;0.57694094
14.07.2324;0.56618672
15.07.2324;0.57694094
16.07.2324;0.56618672
17.07.2324;0.55904105
18.07.2324;0.56261388
19.07.2324;0.51602415
20.07.2324;0.4586802
21.07.2324;0.41834292
22.07.2324;0.37186037
23.07.2324;0.30390511
24.07.2324;0.28604094
25.07.2324;0.28246811
26.07.2324;0.32537783
27.07.2324;0.27889528
28.07.2324;0.31465933
29.07.2324;0.26460395
30.07.2324;0.29675944
31.07.2324;0.28961378
01.08.2324;0.29318661
02.08.2324;0.29318661
03.08.2324;0.31465933
04.08.2324;0.24313123
05.08.2324;0.28961378
06.08.2324;0.25742256
07.08.2324;0.27889528
08.08.2324;0.2395584
09.08.2324;0.26817678
10.08.2324;0.28604094
11.08.2324;0.29318661
12.08.2324;0.26460395
13.08.2324;0.26817678
14.08.2324;0.27174962
15.08.2324;0.27532245
16.08.2324;0.28961378
17.08.2324;0.28246811
18.08.2324;0.27889528
19.08.2324;0.25742256
20.08.2324;0.40762442
21.08.2324;0.38257887
22.08.2324;0.37900604
23.08.2324;0.41119726
24.08.2324;0.56979528
25.08.2324;0.58051377
26.08.2324;0.51959698
27.08.2324;0.48376148
28.08.2324;0.43263425
29.08.2324;0.44792597
30.08.2324;0.48376148
31.08.2324;0.58051377
01.09.2324;0.54467827
02.09.2324;0.59844939
03.09.2324;0.591268
04.09.2324;0.58412233
05.09.2324;0.61277645
06.09.2324;0.59487656
07.09.2324;0.58769517
08.09.2324;0.59487656
09.09.2324;0.59487656
10.09.2324;0.62353067
11.09.2324;0.63071207
12.09.2324;0.6342849
13.09.2324;0.61277645
14.09.2324;0.61995784
15.09.2324;0.60563078
16.09.2324;0.6271035
17.09.2324;0.63785773
18.09.2324;0.63785773
19.09.2324;0.58412233
20.09.2324;0.58769517
21.09.2324;0.59487656
22.09.2324;0.58412233
23.09.2324;0.57336811
24.09.2324;0.61277645
25.09.2324;0.57694094
26.09.2324;0.58412233
27.09.2324;0.58051377
28.09.2324;0.58769517
29.09.2324;0.59844939
30.09.2324;0.59844939
01.10.2324;0.59487656
02.10.2324;0.60920362
03.10.2324;0.61634928
04.10.2324;0.63071207
05.10.2324;0.6342849
06.10.2324;0.66654757
07.10.2324;0.67369324
08.10.2324;0.61277645
09.10.2324;0.57694094
10.10.2324;0.6271035
11.10.2324;0.58412233
12.10.2324;0.66293901
13.10.2324;0.58412233
14.10.2324;0.56979528
15.10.2324;0.55543249
16.10.2324;0.57694094
17.10.2324;0.55543249
18.10.2324;0.57336811
19.10.2324;0.55185966
20.10.2324;0.55904105
21.10.2324;0.53035121
22.10.2324;0.55185966
23.10.2324;0.50526993
24.10.2324;0.42548858
25.10.2324;0.42191575
26.10.2324;0.36828754
27.10.2324;0.30390511
28.10.2324;0.27532245
29.10.2324;0.33966916
30.10.2324;0.27889528
31.10.2324;0.29675944
01.11.2324;0.28604094
02.11.2324;0.30390511
03.11.2324;0.30033227
04.11.2324;0.28604094
05.11.2324;0.29675944
06.11.2324;0.26817678
07.11.2324;0.28961378
08.11.2324;0.24670406
09.11.2324;0.27532245
10.11.2324;0.27889528
11.11.2324;0.28961378
12.11.2324;0.24313123
13.11.2324;0.25742256
14.11.2324;0.27889528
15.11.2324;0.27889528
16.11.2324;0.25027689
17.11.2324;0.26099539
18.11.2324;0.29318661
19.11.2324;0.26817678
20.11.2324;0.27174962
21.11.2324;0.28246811
22.11.2324;0.27889528
23.11.2324;0.28246811
24.11.2324;0.3968702
25.11.2324;0.38972453
26.11.2324;0.40762442
27.11.2324;0.40047876
28.11.2324;0.56261388
29.11.2324;0.56261388
30.11.2324;0.4586802
01.12.2324;0.48376148
02.12.2324;0.42906142
03.12.2324;0.46943442
04.12.2324;0.5016971
05.12.2324;0.59844939
06.12.2324;0.5375326
07.12.2324;0.55543249
08.12.2324;0.55543249
09.12.2324;0.56618672
10.12.2324;0.6271035
11.12.2324;0.58769517
12.12.2324;0.65936618
13.12.2324;0.65218479
14.12.2324;0.66293901
15.12.2324;0.65579335
16.12.2324;0.6773018
17.12.2324;0.64861195
18.12.2324;0.6701204
19.12.2324;0.65218479
20.12.2324;0.68444746
21.12.2324;0.66654757
22.12.2324;0.67369324
23.12.2324;0.64503912
24.12.2324;0.63071207
25.12.2324;0.63785773
26.12.2324;0.60202222
27.12.2324;0.62353067
28.12.2324;0.61995784
29.12.2324;0.66654757
30.12.2324;0.64861195
31.12.2324;0.65936618
01.01.2325;0.64861195
02.01.2325;0.64861195
03.01.2325;0.65579335
04.01.2325;0.65218479
05.01.2325;0.68087463
06.01.2325;0.70952874
07.01.2325;0.69162885
08.01.2325;0.65218479
09.01.2325;0.66293901
10.01.2325;0.65218479
11.01.2325;0.6773018
12.01.2325;0.66654757
13.01.2325;0.69520169
14.01.2325;0.6773018
15.01.2325;0.6701204
16.01.2325;0.63071207
17.01.2325;0.60563078
18.01.2325;0.63071207
19.01.2325;0.60563078
20.01.2325;0.65218479
21.01.2325;0.57336811
22.01.2325;0.66293901
23.01.2325;0.60202222
24.01.2325;0.65218479
25.01.2325;0.56979528
26.01.2325;0.60920362
27.01.2325;0.55904105
28.01.2325;0.44792597
29.01.2325;0.45153453
30.01.2325;0.3861517
31.01.2325;0.3861517
01.02.2325;0.41119726
02.02.2325;0.3968702
03.02.2325;0.3861517
04.02.2325;0.39329737
05.02.2325;0.37543321
06.02.2325;0.39329737
07.02.2325;0.3861517
08.02.2325;0.37900604
09.02.2325;0.40047876
10.02.2325;0.34324199
11.02.2325;0.37186037
12.02.2325;0.33609632
13.02.2325;0.40405159
14.02.2325;0.33609632
15.02.2325;0.36471471
16.02.2325;0.33252349
17.02.2325;0.37186037
18.02.2325;0.35756904
19.02.2325;0.37543321
20.02.2325;0.33252349
21.02.2325;0.37900604
22.02.2325;0.40047876
23.02.2325;0.37186037
24.02.2325;0.35756904
25.02.2325;0.36114188
26.02.2325;0.56979528
27.02.2325;0.48376148
28.02.2325;0.42548858
01.03.2325;0.41834292
02.03.2325;0.40762442
03.03.2325;0.45153453
04.03.2325;0.50526993
05.03.2325;0.51245132
06.03.2325;0.41477009
07.03.2325;0.48737004
08.03.2325;0.45510736
09.03.2325;0.50884276
10.03.2325;0.51602415
11.03.2325;0.58051377
12.03.2325;0.5375326
13.03.2325;0.61277645
14.03.2325;0.60202222
15.03.2325;0.64503912
16.03.2325;0.64146629
17.03.2325;0.63071207
18.03.2325;0.66654757
19.03.2325;0.64146629
20.03.2325;0.65579335
21.03.2325;0.6342849
22.03.2325;0.67369324
23.03.2325;0.68444746
24.03.2325;0.63785773
25.03.2325;0.65218479
26.03.2325;0.64146629
27.03.2325;0.59487656
28.03.2325;0.6342849
29.03.2325;0.65218479
30.03.2325;0.6271035
31.03.2325;0.61634928
01.04.2325;0.56979528
02.04.2325;0.61995784
03.04.2325;0.58412233
04.04.2325;0.59487656
05.04.2325;0.59487656
06.04.2325;0.57694094
07.04.2325;0.58412233
08.04.2325;0.64503912
09.04.2325;0.62353067
10.04.2325;0.59844939
11.04.2325;0.6342849
12.04.2325;0.63785773
13.04.2325;0.61277645
14.04.2325;0.63785773
15.04.2325;0.6342849
16.04.2325;0.61277645
17.04.2325;0.66654757
18.04.2325;0.63785773
19.04.2325;0.60563078
20.04.2325;0.58769517
21.04.2325;0.64146629
22.04.2325;0.64861195
23.04.2325;0.61995784
24.04.2325;0.58769517
25.04.2325;0.58769517
26.04.2325;0.59487656
27.04.2325;0.58769517
28.04.2325;0.54467827
29.04.2325;0.53395977
30.04.2325;0.56979528
01.05.2325;0.54110543
02.05.2325;0.55543249
03.05.2325;0.51959698
04.05.2325;0.44792597
05.05.2325;0.44792597
06.05.2325;0.37186037
07.05.2325;0.32537783
08.05.2325;0.29318661
09.05.2325;0.33966916
10.05.2325;0.29675944
11.05.2325;0.32895066
12.05.2325;0.28961378
13.05.2325;0.34681482
14.05.2325;0.32537783
15.05.2325;0.30747794
16.05.2325;0.33609632
17.05.2325;0.28961378
18.05.2325;0.28604094
19.05.2325;0.26817678
20.05.2325;0.31823216
21.05.2325;0.26460395
22.05.2325;0.30390511
23.05.2325;0.26099539
24.05.2325;0.27889528
25.05.2325;0.30390511
26.05.2325;0.30033227
27.05.2325;0.26099539
28.05.2325;0.29675944
29.05.2325;0.29675944
30.05.2325;0.27889528
31.05.2325;0.28961378
01.06.2325;0.26460395
02.06.2325;0.27532245
03.06.2325;0.30390511
04.06.2325;0.46943442
05.06.2325;0.50884276
06.06.2325;0.41834292
07.06.2325;0.45510736
08.06.2325;0.51602415
09.06.2325;0.52320555
10.06.2325;0.48018865
11.06.2325;0.47661581
12.06.2325;0.44338847
13.06.2325;0.46228876
14.06.2325;0.4945157
15.06.2325;0.61995784
16.06.2325;0.55543249
17.06.2325;0.60920362
18.06.2325;0.53035121
19.06.2325;0.59844939
20.06.2325;0.53395977
21.06.2325;0.61634928
22.06.2325;0.63071207
23.06.2325;0.61634928
24.06.2325;0.57694094
25.06.2325;0.65218479
26.06.2325;0.60563078
27.06.2325;0.64146629
28.06.2325;0.61995784
29.06.2325;0.63071207
30.06.2325;0.63785773
01.07.2325;0.60920362
02.07.2325;0.61995784
03.07.2325;0.591268
04.07.2325;0.57694094
05.07.2325;0.60202222
06.07.2325;0.55543249
07.07.2325;0.60202222
08.07.2325;0.57336811
09.07.2325;0.61995784
10.07.2325;0.61995784
11.07.2325;0.59844939
12.07.2325;0.6271035
13.07.2325;0.65218479
14.07.2325;0.6271035
15.07.2325;0.6342849
16.07.2325;0.65218479
17.07.2325;0.63785773
18.07.2325;0.64861195
19.07.2325;0.61995784
20.07.2325;0.64503912
21.07.2325;0.65579335
22.07.2325;0.69877452
23.07.2325;0.63785773
24.07.2325;0.59844939
25.07.2325;0.60563078
26.07.2325;0.64861195
27.07.2325;0.61995784
28.07.2325;0.63071207
29.07.2325;0.62353067
30.07.2325;0.59487656
31.07.2325;0.61277645
01.08.2325;0.58412233
02.08.2325;0.61277645
03.08.2325;0.55904105
04.08.2325;0.59487656
05.08.2325;0.53395977
06.08.2325;0.56618672
07.08.2325;0.52677838
08.08.2325;0.42906142
09.08.2325;0.43977991
10.08.2325;0.41477009
11.08.2325;0.32895066
12.08.2325;0.3110865
13.08.2325;0.33609632
14.08.2325;0.33966916
15.08.2325;0.30033227
16.08.2325;0.31823216
17.08.2325;0.30033227
18.08.2325;0.3110865
19.08.2325;0.30390511
20.08.2325;0.33252349
21.08.2325;0.27889528
22.08.2325;0.29675944
23.08.2325;0.26460395
24.08.2325;0.3110865
25.08.2325;0.26460395
26.08.2325;0.30747794
27.08.2325;0.25742256
28.08.2325;0.30747794
29.08.2325;0.28246811
30.08.2325;0.28961378
31.08.2325;0.26817678
01.09.2325;0.27174962
02.09.2325;0.29675944
03.09.2325;0.26817678
04.09.2325;0.26460395
05.09.2325;0.28246811
06.09.2325;0.25742256
07.09.2325;0.34324199
08.09.2325;0.46943442
09.09.2325;0.49094287
10.09.2325;0.46228876
11.09.2325;0.47661581
12.09.2325;0.47300725
13.09.2325;0.50884276
14.09.2325;0.48376148
15.09.2325;0.48018865
16.09.2325;0.46228876
17.09.2325;0.4945157
18.09.2325;0.51602415
19.09.2325;0.52677838
20.09.2325;0.55185966
21.09.2325;0.58769517
22.09.2325;0.56618672
23.09.2325;0.61634928
24.09.2325;0.60920362
25.09.2325;0.6271035
26.09.2325;0.65936618
27.09.2325;0.64146629
28.09.2325;0.64146629
29.09.2325;0.6342849
30.09.2325;0.66654757
01.10.2325;0.63071207
02.10.2325;0.65218479
03.10.2325;0.65936618
04.10.2325;0.65579335
05.10.2325;0.66293901
06.10.2325;0.67369324
07.10.2325;0.66293901
08.10.2325;0.61634928
09.10.2325;0.6271035
10.10.2325;0.58412233
11.10.2325;0.6271035
12.10.2325;0.60563078
13.10.2325;0.61277645
14.10.2325;0.60563078
15.10.2325;0.64146629
16.10.2325;0.6271035
17.10.2325;0.65936618
18.10.2325;0.6342849
19.10.2325;0.63071207
20.10.2325;0.68444746
21.10.2325;0.66654757
22.10.2325;0.68802029
23.10.2325;0.69877452
24.10.2325;0.69520169
25.10.2325;0.65579335
26.10.2325;0.65218479
27.10.2325;0.66293901
28.10.2325;0.62353067
29.10.2325;0.65936618
30.10.2325;0.61277645
31.10.2325;0.65936618
01.11.2325;0.60563078
02.11.2325;0.64503912
03.11.2325;0.62353067
04.11.2325;0.63785773
05.11.2325;0.62353067
06.11.2325;0.6271035
07.11.2325;0.54828683
08.11.2325;0.57694094
09.11.2325;0.55904105
10.11.2325;0.56979528
11.11.2325;0.51602415
12.11.2325;0.44338847
13.11.2325;0.46228876
14.11.2325;0.37900604
15.11.2325;0.33966916
16.11.2325;0.28246811
17.11.2325;0.34324199
18.11.2325;0.30033227
19.11.2325;0.30390511
20.11.2325;0.29318661
21.11.2325;0.30747794
22.11.2325;0.30033227
23.11.2325;0.32180499
24.11.2325;0.29675944
25.11.2325;0.27174962
26.11.2325;0.28604094
27.11.2325;0.27174962
28.11.2325;0.32537783
29.11.2325;0.26817678
30.11.2325;0.25742256
01.12.2325;0.25742256
02.12.2325;0.26460395
03.12.2325;0.26460395
04.12.2325;0.27889528
05.12.2325;0.25742256
06.12.2325;0.27532245
07.12.2325;0.29318661
08.12.2325;0.26817678
09.12.2325;0.26817678
10.12.2325;0.26460395
11.12.2325;0.27532245
12.12.2325;0.35038765
13.12.2325;0.43977991
14.12.2325;0.50526993
15.12.2325;0.42906142
16.12.2325;0.43977991
17.12.2325;0.48737004
18.12.2325;0.5016971
19.12.2325;0.46943442
20.12.2325;0.43263425
21.12.2325;0.43263425
22.12.2325;0.46943442
23.12.2325;0.55185966
24.12.2325;0.58412233
25.12.2325;0.57336811
26.12.2325;0.60920362
27.12.2325;0.56618672
28.12.2325;0.60920362
29.12.2325;0.59844939
30.12.2325;0.6271035
31.12.2325;0.66654757
01.01.2326;0.65936618
02.01.2326;0.64503912
03.01.2326;0.67369324
04.01.2326;0.65936618
05.01.2326;0.60920362
06.01.2326;0.61634928
07.01.2326;0.68444746
08.01.2326;0.64861195
09.01.2326;0.6701204
10.01.2326;0.60920362
11.01.2326;0.66293901
12.01.2326;0.60563078
13.01.2326;0.64146629
14.01.2326;0.65936618
15.01.2326;0.61634928
16.01.2326;0.56979528
17.01.2326;0.60563078
18.01.2326;0.62353067
19.01.2326;0.591268
20.01.2326;0.65218479
21.01.2326;0.68444746
22.01.2326;0.64503912
23.01.2326;0.64503912
24.01.2326;0.65936618
25.01.2326;0.69520169
26.01.2326;0.68444746
27.01.2326;0.63071207
28.01.2326;0.63785773
29.01.2326;0.63785773
30.01.2326;0.64503912
31.01.2326;0.61277645
01.02.2326;0.59844939
02.02.2326;0.60920362
03.02.2326;0.64503912
04.02.2326;0.66293901
05.02.2326;0.61634928
06.02.2326;0.55543249
07.02.2326;0.57336811
08.02.2326;0.59844939
09.02.2326;0.56261388
10.02.2326;0.62353067
11.02.2326;0.54828683
12.02.2326;0.59844939
13.02.2326;0.56618672
14.02.2326;0.56261388
15.02.2326;0.54110543
16.02.2326;0.45510736
17.02.2326;0.3968702
18.02.2326;0.38972453
19.02.2326;0.3110865
20.02.2326;0.30747794
21.02.2326;0.29318661
22.02.2326;0.3110865
23.02.2326;0.27532245
24.02.2326;0.27889528
25.02.2326;0.3110865
26.02.2326;0.28604094
27.02.2326;0.29675944
28.02.2326;0.30033227
01.03.2326;0.26460395
02.03.2326;0.26099539
03.03.2326;0.26099539
04.03.2326;0.27889528
05.03.2326;0.24670406
06.03.2326;0.27889528
07.03.2326;0.25384973
08.03.2326;0.27532245
09.03.2326;0.28961378
10.03.2326;0.28246811
11.03.2326;0.25384973
12.03.2326;0.2395584
13.03.2326;0.29318661
14.03.2326;0.27532245
15.03.2326;0.26460395
16.03.2326;0.27889528
17.03.2326;0.25027689
18.03.2326;0.32895066
19.03.2326;0.45510736
20.03.2326;0.49094287
21.03.2326;0.44338847
22.03.2326;0.41834292
23.03.2326;0.42906142
24.03.2326;0.46586159
25.03.2326;0.45153453
26.03.2326;0.50884276
27.03.2326;0.4586802
28.03.2326;0.45510736
29.03.2326;0.48376148
30.03.2326;0.51602415
31.03.2326;0.55904105
01.04.2326;0.57336811
02.04.2326;0.60202222
03.04.2326;0.61995784
04.04.2326;0.59487656
05.04.2326;0.59487656
06.04.2326;0.58051377
07.04.2326;0.61995784
08.04.2326;0.62353067
09.04.2326;0.591268
10.04.2326;0.57694094
11.04.2326;0.61995784
12.04.2326;0.62353067
13.04.2326;0.60563078
14.04.2326;0.58051377
15.04.2326;0.63785773
16.04.2326;0.66293901
17.04.2326;0.61995784
18.04.2326;0.57336811
19.04.2326;0.58769517
20.04.2326;0.63785773
21.04.2326;0.61995784
22.04.2326;0.60563078
23.04.2326;0.61995784
24.04.2326;0.64861195
25.04.2326;0.61995784
