<0>;<1>;<2>;<3>;<4>;<5>;<6>;<7>;<8>;<9>;<10>;<11>;<12>;<13>;<14>;<15>;<16>;<17>;<18>;<19>;<20>;<21>;<22>;<23>;<24>;<25>;<26>;<27>;<28>;<29>;<30>;<31>;<32>;<33>;<34>;<35>;<36>;<37>;<38>;<39>;<40>;<41>;<42>;<43>;<44>;<45>;<46>;<47>;<48>;<49>;<50>;<51>;<52>;<53>;<54>;<55>;<56>;<57>;<58>;<59>;<60>;<61>;<62>;<63>;<64>;<65>;<66>;<67>;<68>;<69>;<70>;<71>;<72>;<73>;<74>;<75>;<76>;<77>;<78>;<79>;<80>;<81>;<82>;<83>;<84>;<85>;<86>;<87>;<88>;<89>;<90>;<91>;<92>;<93>;<94>;<95>;<96>;<97>;<98>;<99>;<100>;<101>;<102>;<103>;<104>;<105>;<106>;<107>;<108>;<109>;<110>;<111>;<112>;<113>;<114>;<115>;<116>;<117>;<118>;<119>;<120>;<121>;<122>;<123>;<124>;<125>;<126>;<127>;<128>;<129>;<130>;<131>;<132>;<133>;<134>;<135>;<136>;<137>;<138>;<139>;<140>;<141>;<142>;<143>;<144>;<145>;<146>;<147>;<148>;<149>;<150>;<151>;<152>;<153>;<154>;<155>;<156>;<157>;<158>;<159>;<160>;<161>;<162>;<163>;<164>;<165>;<166>;<167>;<168>;<169>;<170>;<171>;<172>;<173>;<174>;<175>;<176>;<177>;<178>;<179>;<180>;<181>;<182>;<183>;<184>;<185>;<186>;<187>;<188>;
09/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;45;160;18;17;18;18;18;18;15;142;74;13;18;18;18;18;15;45;189;23;17;18;18;17;16;33;198;30;16;18;18;18;13;97;135;15;18;18;18;13;109;140;14;18;18;16;31;201;34;16;18;15;50;220;24;16;18;17;186;76;14;16;25;220;60;14;13;98;151;14;18;174;123;12;109;207;21;176;254;254;254;254;254;218;26;15;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
10/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;23;174;31;16;18;18;18;18;13;86;133;14;18;18;18;17;17;19;174;45;15;18;18;18;17;19;176;61;14;18;18;18;14;66;160;15;18;18;18;14;67;137;14;18;17;17;21;211;56;14;18;15;36;193;25;16;17;17;184;75;13;16;26;224;43;15;15;132;150;14;20;203;74;12;155;138;24;218;254;254;254;254;254;113;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
11/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;137;75;14;18;18;18;18;15;39;189;24;17;18;18;18;18;14;125;100;13;18;18;18;18;14;136;111;13;18;18;18;15;39;210;25;16;18;18;15;51;201;21;17;18;17;22;213;55;14;17;17;22;168;27;16;17;17;184;76;13;16;26;225;45;15;17;179;105;12;25;222;59;16;203;94;72;254;225;254;254;254;248;39;15;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
12/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;81;130;14;18;18;18;18;17;19;178;49;15;18;18;18;18;14;73;162;16;17;18;18;18;14;78;176;17;17;18;18;16;25;193;43;15;18;18;15;41;198;23;17;18;17;19;177;56;14;18;17;22;206;53;15;17;17;184;76;14;16;26;225;45;15;16;177;77;12;45;241;33;31;241;77;201;246;206;254;254;254;144;16;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
13/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;34;172;21;17;18;18;18;18;14;113;109;14;18;18;18;18;16;30;190;28;16;17;18;18;16;41;196;26;16;18;18;17;17;174;67;14;18;18;17;22;200;46;15;18;18;13;130;101;13;18;17;21;210;57;14;17;17;184;76;13;16;26;227;45;14;24;214;77;12;54;225;22;50;246;188;254;254;252;254;254;254;55;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
14/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;19;165;45;15;18;18;18;18;15;51;178;19;17;18;18;18;17;17;167;58;14;18;18;18;16;25;204;41;15;18;18;18;13;113;106;14;18;18;17;20;187;53;14;18;18;14;135;117;13;18;17;21;211;57;14;17;17;184;76;13;16;25;223;45;13;34;252;64;12;95;186;15;89;254;248;254;254;254;254;254;181;22;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
15/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;121;92;13;18;18;18;18;17;24;189;37;15;18;18;18;18;13;110;106;13;18;18;18;18;15;157;80;13;18;18;17;14;90;135;13;18;17;18;13;132;76;14;18;17;14;135;115;13;18;17;21;211;57;14;17;17;184;76;13;15;48;231;34;14;33;228;33;12;125;149;12;135;254;254;254;254;254;254;254;71;13;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
16/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;59;147;16;17;18;18;18;18;15;135;89;13;18;18;18;18;14;60;183;19;17;18;18;17;13;96;138;14;18;18;18;14;53;189;20;17;18;18;14;137;115;13;18;18;14;83;128;14;18;17;21;212;57;14;17;17;184;76;13;14;63;202;19;14;52;244;33;14;176;113;14;174;254;211;254;254;252;254;207;24;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
17/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;28;191;30;16;18;18;18;18;14;65;164;18;17;18;18;18;16;29;202;34;15;18;18;18;14;63;173;19;17;18;18;15;36;188;25;16;18;18;14;97;111;13;18;18;14;65;197;19;17;17;21;211;57;14;17;17;184;76;13;14;63;203;20;12;77;237;27;19;199;69;48;254;172;171;254;254;254;254;99;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
18/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;140;63;14;17;18;17;18;16;26;189;33;16;18;18;18;17;17;165;67;14;18;18;18;15;37;220;28;16;18;17;17;22;209;50;15;18;18;14;67;164;17;17;18;14;67;197;19;17;17;21;199;57;14;17;17;183;76;13;13;62;203;20;12;77;177;14;32;242;67;171;246;123;250;252;254;254;238;34;15;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
19/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;74;128;14;18;18;18;18;18;15;154;70;14;18;18;18;18;13;89;119;14;18;18;18;17;20;190;55;14;18;18;17;19;173;55;14;18;18;14;61;188;19;18;18;14;67;197;19;17;18;13;130;60;14;17;17;184;76;13;14;63;203;20;13;128;177;14;51;231;117;254;246;219;254;254;254;254;133;15;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
20/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;37;188;23;17;18;18;18;18;14;83;143;15;18;18;18;18;15;49;174;19;17;18;18;17;15;146;84;14;18;18;18;13;136;100;13;18;18;16;31;167;21;17;18;15;45;176;19;17;18;13;128;61;14;17;17;184;76;13;13;113;154;16;14;149;129;12;72;253;254;254;254;254;254;254;254;254;50;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
21/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;18;158;49;15;18;18;18;18;15;40;207;24;16;18;18;18;16;28;208;34;16;18;18;18;13;106;134;13;18;18;18;14;92;119;14;18;18;16;29;220;39;15;18;16;27;202;33;16;18;14;128;59;14;17;18;184;76;13;13;129;120;13;16;163;97;12;94;254;254;254;254;254;254;254;254;169;20;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
22/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;92;107;13;18;18;18;18;17;20;177;55;15;18;18;18;17;17;172;70;14;18;18;18;14;58;187;19;17;18;18;14;68;187;18;17;18;17;22;186;40;15;18;16;28;228;42;15;18;13;130;102;13;17;17;183;76;13;13;129;123;12;25;234;85;12;139;254;145;224;254;254;253;254;254;85;13;18;18;18;18;18;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
23/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;40;171;21;16;18;18;18;18;13;118;115;13;18;18;18;18;13;106;102;13;18;18;18;15;36;200;29;15;18;17;15;47;178;20;17;17;18;15;151;56;15;18;16;27;227;42;15;18;13;132;120;13;17;18;187;76;13;13;124;123;13;25;223;42;37;237;203;95;254;216;248;254;254;226;28;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
24/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;17;18;162;50;15;18;18;18;18;14;60;171;18;17;18;18;17;14;59;158;16;17;18;18;17;21;203;50;15;18;18;16;28;219;37;15;18;18;15;164;91;13;18;16;28;226;42;15;18;13;132;119;13;15;33;233;45;15;19;177;95;12;47;254;43;130;254;90;187;241;225;254;254;254;120;14;18;18;18;17;18;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
25/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;93;109;13;18;17;18;18;16;25;207;39;15;18;18;18;16;30;191;28;16;18;18;17;14;141;77;14;18;18;17;23;187;42;15;18;18;14;125;92;13;18;17;22;184;42;15;18;13;132;119;13;15;36;228;31;15;21;207;57;12;59;206;85;253;237;149;254;254;254;254;254;254;53;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
26/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;40;173;21;17;18;17;18;18;16;151;76;14;18;18;18;17;19;185;57;14;18;18;18;14;120;113;13;18;18;18;15;162;80;13;18;18;12;87;97;13;18;18;15;149;57;15;18;13;132;119;13;15;36;229;33;15;21;207;59;12;73;238;215;254;242;240;254;254;254;254;254;154;17;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
27/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;18;161;50;15;18;18;18;18;13;83;128;14;18;18;18;18;14;124;88;13;18;18;18;14;71;179;17;17;17;18;15;135;89;13;18;18;13;88;160;15;18;18;15;163;93;13;18;13;132;119;13;15;36;230;33;14;23;216;59;13;117;254;243;206;254;254;254;254;254;254;254;73;13;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
28/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;92;108;13;18;18;18;18;15;42;193;24;16;18;17;18;14;70;142;15;18;18;18;15;41;181;22;17;18;18;13;88;144;15;18;18;14;77;165;15;18;17;15;161;93;13;18;13;132;119;13;15;36;229;33;13;46;234;32;12;117;254;133;144;254;225;254;254;254;254;209;24;16;18;18;18;18;18;18;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
29/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;45;180;20;17;18;18;18;17;22;189;48;15;18;18;18;15;37;183;22;17;18;18;16;28;222;37;15;18;18;14;75;160;15;18;18;15;42;150;15;18;18;15;162;94;13;18;13;132;119;13;15;36;229;33;13;48;221;22;31;218;211;52;228;184;157;254;254;254;254;108;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
30/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;22;186;47;15;18;18;18;18;13;119;91;13;17;18;18;17;23;187;38;15;18;18;17;17;170;69;14;18;18;15;41;174;21;17;18;15;40;199;25;16;17;15;162;93;13;18;13;131;119;13;15;36;229;33;13;47;220;24;135;252;89;104;254;118;225;252;254;254;235;34;15;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
31/10/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;113;88;14;18;18;18;18;13;69;149;15;18;18;18;18;15;144;75;14;18;18;18;15;152;89;13;17;18;15;40;227;29;16;18;15;39;231;30;15;18;15;161;93;13;18;13;132;119;13;14;69;209;24;12;86;172;74;254;254;99;241;231;191;254;254;254;254;156;16;17;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
01/11/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;52;155;17;17;18;18;18;15;36;189;24;16;18;18;18;14;102;111;13;18;18;18;13;92;147;15;18;18;17;22;173;33;16;18;16;26;187;31;16;17;13;97;95;13;18;13;132;119;13;13;83;172;15;13;100;176;179;253;240;203;254;254;252;252;254;254;254;70;14;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
02/11/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;24;189;36;15;18;18;18;17;19;176;50;15;17;18;18;14;57;166;17;17;18;18;15;58;162;17;17;18;17;18;188;66;14;18;17;18;163;37;15;18;13;87;93;13;18;13;132;120;13;13;82;175;16;13;93;254;247;207;254;254;254;254;254;254;254;254;211;25;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
03/11/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;133;69;14;18;17;18;18;13;121;91;13;18;18;18;16;31;187;26;16;18;18;15;40;222;27;16;18;17;16;151;69;14;18;18;18;188;70;14;18;13;86;150;15;18;13;132;119;13;14;82;176;16;15;145;254;145;99;254;188;198;254;254;254;254;254;126;15;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
04/11/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;67;136;15;18;18;18;18;13;68;144;15;18;18;18;17;19;165;42;15;18;18;16;27;189;32;16;18;18;13;109;89;14;18;17;18;189;71;14;18;13;85;172;16;18;13;132;115;13;13;80;176;15;25;214;241;38;128;254;89;238;213;238;254;254;254;48;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
05/11/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;31;191;27;16;18;18;18;16;34;186;24;16;18;18;18;15;137;79;13;17;18;17;18;188;63;14;18;18;13;113;139;14;18;18;15;133;73;14;18;13;86;172;16;17;14;128;65;14;14;105;163;12;117;254;87;56;254;122;119;254;189;254;254;254;164;19;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
06/11/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;17;152;54;15;18;18;18;17;19;174;50;15;18;18;18;13;91;117;14;18;18;18;15;131;80;14;18;18;14;68;136;14;18;18;13;108;75;14;17;13;85;172;16;18;14;128;60;14;15;157;91;52;254;250;63;188;254;130;237;228;225;254;254;254;84;13;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
07/11/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;84;116;14;18;18;18;18;13;122;93;13;18;18;18;15;52;154;16;18;18;18;13;109;134;13;18;18;15;52;198;21;17;18;13;111;129;14;18;13;85;172;16;17;13;125;60;14;15;154;116;180;254;227;133;254;245;222;254;254;254;254;254;234;36;16;18;18;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
08/11/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;43;162;18;17;17;18;18;14;70;150;15;18;18;18;16;33;190;26;16;18;18;14;61;158;17;17;18;15;50;211;23;17;18;13;109;142;14;18;13;85;172;16;17;16;154;59;14;15;145;254;252;130;233;254;237;254;254;254;254;254;254;254;136;14;18;18;18;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
09/11/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;20;168;42;15;18;18;18;15;35;187;25;16;18;18;17;19;176;46;15;18;18;14;53;211;22;17;18;16;25;171;25;17;18;13;98;140;14;18;13;85;172;16;17;21;211;57;14;14;144;254;143;75;254;222;117;254;250;254;254;252;254;254;55;14;18;18;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
10/11/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;118;78;13;18;18;18;17;19;171;50;15;18;18;18;14;128;72;14;18;18;16;28;187;30;16;17;17;23;207;48;15;18;15;55;135;14;18;13;85;171;16;17;21;211;57;12;29;225;234;36;88;252;93;124;254;137;254;254;254;254;187;22;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
11/11/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;66;150;15;17;18;18;18;15;140;83;13;18;18;18;14;108;123;14;18;18;17;23;216;51;15;18;17;22;203;53;14;18;15;55;142;15;18;13;85;172;16;17;22;211;57;12;118;254;82;29;241;172;44;233;168;138;254;254;254;254;91;12;18;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
