"MT_250";"MT_251";"MT_252";"MT_253"
0.17701149;0.3910983;0.32903249;0.28597642
0.14748011;0.3520129;0.31831016;0.24383347
0.13569113;0.32753567;0.30397798;0.21071472
0.15337459;0.31776432;0.32188427;0.22879317
0.15337459;0.23465898;0.33618071;0.1806341
0.12390215;0.14178229;0.31116194;0.1745879
0.19469496;0.20534493;0.28610744;0.16255565
0.16522252;0.17598202;0.29682977;0.16857177
0.16522252;0.1808677;0.29325566;0.16857177
0.16522252;0.161325;0.29325566;0.15353146
0.12390215;0.1906879;0.30397798;0.15954759
0.17701149;0.161325;0.27895922;0.1806341
0.08264073;0.13201094;0.27895922;0.15954759
0.12979664;0.14178229;0.30040387;0.13849116
0.09442971;0.1906879;0.27895922;0.16255565
0.16522252;0.1808677;0.27895922;0.16255565
0.12390215;0.13689662;0.28610744;0.17157983
0.14158562;0.17109635;0.28968155;0.16857177
0.18290598;0.15643932;0.29325566;0.16556371
0.13569113;0.20045925;0.30758783;0.20469859
0.06489832;0.10264804;0.27895922;0.1806341
0.11800766;0.17598202;0.28968155;0.20770665
0.15932803;0.12712527;0.30758783;0.24082541
0.12979664;0.31287864;0.29682977;0.21372278
0.11211317;0.35689857;0.30758783;0.21673084
0.13569113;0.41068986;0.31831016;0.24383347
0.47969349;0.39598397;0.36480932;0.25887378
0.37164751;0.38132695;0.51145502;0.29602334
0.47969349;0.3910983;0.67386254;0.29000722
0.52702623;0.34712722;0.65592051;0.45590182
0.55655762;0.35689857;0.55555953;0.41066057
0.55655762;0.33735587;0.54004789;0.37143545
0.51517831;0.60807114;0.5448372;0.4227229
0.4501621;0.67178034;0.50427106;0.34430273
0.39104038;0.64236858;0.58425962;0.4016063
0.44420866;0.59825093;0.67386254;0.45890988
0.51517831;0.49868087;0.78137174;0.64595115
0.55066313;0.41557553;0.79212981;0.75150403
0.58614795;0.53459058;0.69895279;0.76994345
0.58019452;0.58847958;0.71685907;0.71230899
0.52702623;0.52477037;0.72043318;0.6911924
0.60383142;0.54436193;0.70967511;0.6700758
0.65116416;0.50845222;0.7562815;0.70626278
0.60383142;0.52477037;0.7885557;0.64291301
0.59204244;0.46936682;0.77061367;0.66102154
0.66295314;0.49379519;0.78137174;0.64895921
0.72207486;0.52477037;0.77422352;0.6640296
0.68069555;0.50356654;0.76703957;0.68213813
0.66890657;0.55906781;0.77061367;0.70024666
0.69254347;0.5198847;0.73837521;0.6640296
0.68069555;0.49379519;0.69534294;0.66102154
0.69254347;0.5835939;0.71685907;0.6640296
0.71618037;0.52965605;0.72043318;0.68213813
0.75166519;0.50845222;0.73119125;0.65196727
0.69254347;0.5198847;0.706101;0.67609193
0.71028588;0.50845222;0.73119125;0.6700758
0.67480106;0.50845222;0.73476536;0.67308386
0.70439139;0.54929646;0.72404303;0.64895921
0.64526967;0.46936682;0.69895279;0.60672603
0.70439139;0.48890952;0.706101;0.64595115
0.66295314;0.49868087;0.73476536;0.66102154
0.72207486;0.51499902;0.72043318;0.65196727
0.63342175;0.53947626;0.72761714;0.69420046
0.62157383;0.56395349;0.73119125;0.70626278
0.68069555;0.40091851;0.78137174;0.66706774
0.73392278;0.49868087;0.71685907;0.64895921
0.66295314;0.45466093;0.7562815;0.63388882
0.68069555;0.57865937;0.78494585;0.6700758
0.65116416;0.50356654;0.74913328;0.63689688
0.66295314;0.56395349;0.7562815;0.67609193
0.71618037;0.57865937;0.77422352;0.70626278
0.67480106;0.6913719;0.76346546;0.66706774
0.69843796;0.6374829;0.82079417;0.70325472
0.78119658;0.71096346;0.79927803;0.68514619
0.63931624;0.6374829;0.8100361;0.67913007
0.59204244;0.69625757;0.8100361;0.72737938
0.63931624;0.56888802;0.77061367;0.70930093
0.63342175;0.66196013;0.81364595;0.67609193
0.64526967;0.67178034;0.79927803;0.68818433
0.68069555;0.61295681;0.79212981;0.68514619
0.67480106;0.62277702;0.79927803;0.68213813
0.59204244;0.65707446;0.8100361;0.65497533
0.65116416;0.62277702;0.78137174;0.63388882
0.68664898;0.65707446;0.77779763;0.63388882
0.62752726;0.61784249;0.79927803;0.63689688
0.65116416;0.60318546;0.7885557;0.64895921
0.61567934;0.60807114;0.75270739;0.55243051
0.66890657;0.66684581;0.7562815;0.50114306
0.60978485;0.57865937;0.74194932;0.48607267
0.60383142;0.66196013;0.73837521;0.54638431
0.50928382;0.57865937;0.65592051;0.44684755
0.42057177;0.59825093;0.50427106;0.36842739
0.4501621;0.56888802;0.45062368;0.27093611
0.42057177;0.55906781;0.36838343;0.23480929
0.25369879;0.56888802;0.32545838;0.27093611
0.20648394;0.42534688;0.32903249;0.2498496
0.19469496;0.38621262;0.32188427;0.22277704
0.14748011;0.38132695;0.32188427;0.21372278
0.12390215;0.32753567;0.28610744;0.17762604
0.15932803;0.3520129;0.30040387;0.16857177
0.20648394;0.20045925;0.31116194;0.15954759
0.14158562;0.1906879;0.28253333;0.16556371
0.21827291;0.1808677;0.29682977;0.1745879
0.15337459;0.21511628;0.271811;0.1505234
0.16522252;0.19557358;0.28968155;0.16255565
0.15337459;0.161325;0.26466278;0.15954759
0.13569113;0.19557358;0.28610744;0.17762604
0.13569113;0.161325;0.271811;0.15653953
0.11211317;0.14178229;0.27538511;0.15353146
0.16522252;0.14666797;0.26108867;0.15653953
0.1003242;0.161325;0.27895922;0.15653953
0.16522252;0.22000195;0.26823689;0.15353146
0.15337459;0.15155364;0.26466278;0.16556371
0.16522252;0.15155364;0.29682977;0.1806341
0.15932803;0.161325;0.26108867;0.18965828
0.14158562;0.18575337;0.27895922;0.18965828
0.11211317;0.14178229;0.26823689;0.18665022
0.12390215;0.15643932;0.30040387;0.20469859
0.17701149;0.13689662;0.30758783;0.20770665
0.14158562;0.20045925;0.27895922;0.17762604
0.11800766;0.14666797;0.29325566;0.20169053
0.15337459;0.20534493;0.28253333;0.18965828
0.4974359;0.16621067;0.41130848;0.23480929
0.36575302;0.1808677;0.48997462;0.27394417
0.49154141;0.15155364;0.51145502;0.28296836
0.56840554;0.1906879;0.68101076;0.3261942
0.55066313;0.46936682;0.53647378;0.41667669
0.55066313;0.48402384;0.49712284;0.4227229
0.57430003;0.44488958;0.4792523;0.39255204
0.47969349;0.5198847;0.48997462;0.37143545
0.37164751;0.54436193;0.48997462;0.38048971
0.38508694;0.64236858;0.6200722;0.42573096
0.48558798;0.55906781;0.82436828;0.56148478
0.57430003;0.54436193;0.75985561;0.67308386
0.53292072;0.65707446;0.72043318;0.73643364
0.58614795;0.77955833;0.73837521;0.7605583
0.62157383;0.57865937;0.74552343;0.71230899
0.70439139;0.53947626;0.73119125;0.76690531
0.64526967;0.54436193;0.77422352;0.74849597
0.64526967;0.57865937;0.77422352;0.66706774
0.62752726;0.58847958;0.84588441;0.67609193
0.65116416;0.55418214;0.79927803;0.71230899
0.67480106;0.5198847;0.83512634;0.71531705
0.75755968;0.46936682;0.7885557;0.67609193
0.7694076;0.49379519;0.78137174;0.71230899
0.68069555;0.5737737;0.79927803;0.6700758
0.64526967;0.58847958;0.77422352;0.63689688
0.69843796;0.65213993;0.77422352;0.6911924
0.71028588;0.45954661;0.82436828;0.65497533
0.72802829;0.57865937;0.79212981;0.66706774
0.64526967;0.47425249;0.74913328;0.66102154
0.71618037;0.54929646;0.75270739;0.6700758
0.69843796;0.44977526;0.77779763;0.68514619
0.63931624;0.5198847;0.74194932;0.67308386
0.63342175;0.49868087;0.77061367;0.69420046
0.73981727;0.66196013;0.74913328;0.66706774
0.62157383;0.5835939;0.73837521;0.64291301
0.69254347;0.53459058;0.77779763;0.69720852
0.61567934;0.49868087;0.75270739;0.71832511
0.67480106;0.52965605;0.75985561;0.65801348
0.63931624;0.59825093;0.72761714;0.68514619
0.72207486;0.63254837;0.75270739;0.63689688
0.72207486;0.65213993;0.72043318;0.65196727
0.76351312;0.6374829;0.78494585;0.65497533
0.69254347;0.55906781;0.8387362;0.67609193
0.71028588;0.71584913;0.77422352;0.6640296
0.75166519;0.60807114;0.80288788;0.6911924
0.73392278;0.65213993;0.78137174;0.71230899
0.72802829;0.72073481;0.77422352;0.66102154
0.72207486;0.72566934;0.83155224;0.70626278
0.71618037;0.61295681;0.82436828;0.77598965
0.71618037;0.49868087;0.8423103;0.71832511
0.71618037;0.50356654;0.79212981;0.72437132
0.69254347;0.61295681;0.85664248;0.68514619
0.67480106;0.6374829;0.80288788;0.65497533
0.72802829;0.60807114;0.80646199;0.68514619
0.69254347;0.64725425;0.79570392;0.66706774
0.63342175;0.65213993;0.86021659;0.63388882
0.64526967;0.64236858;0.80646199;0.62179641
0.72802829;0.54436193;0.78494585;0.66706774
0.63342175;0.63254837;0.78137174;0.63085068
0.71618037;0.52965605;0.77779763;0.62784262
0.66295314;0.63254837;0.76703957;0.63388882
0.67480106;0.59825093;0.74552343;0.57053904
0.57430003;0.57865937;0.77779763;0.50114306
0.63931624;0.60807114;0.73837521;0.50415113
0.44420866;0.53947626;0.64877229;0.47401035
0.44420866;0.5835939;0.51860324;0.42573096
0.43241969;0.53459058;0.42203081;0.2990314
0.41467728;0.55906781;0.39340219;0.27093611
0.26548777;0.53459058;0.36123521;0.30206955
0.21827291;0.40580418;0.32545838;0.26792805
0.19469496;0.36178425;0.31473605;0.26491999
0.18290598;0.36178425;0.32903249;0.26491999
0.14158562;0.31287864;0.28610744;0.21372278
0.15337459;0.35689857;0.31116194;0.21372278
0.16522252;0.20045925;0.32903249;0.20469859
0.17111701;0.20045925;0.30040387;0.20169053
0.15337459;0.161325;0.29325566;0.20169053
0.14158562;0.18575337;0.27895922;0.21071472
0.25369879;0.19557358;0.28968155;0.20770665
0.11211317;0.12223959;0.30040387;0.21071472
0.10621869;0.22000195;0.28968155;0.18364216
0.17701149;0.14178229;0.28253333;0.21976898
0.10621869;0.161325;0.26823689;0.20770665
0.12979664;0.14666797;0.28253333;0.17762604
0.10621869;0.15643932;0.271811;0.19266635
0.14158562;0.20534493;0.26823689;0.20469859
0.08853522;0.15643932;0.27538511;0.20169053
0.12979664;0.18575337;0.28968155;0.1806341
0.15337459;0.14178229;0.26466278;0.23180123
0.12979664;0.1906879;0.28253333;0.24082541
0.11800766;0.14178229;0.28968155;0.24383347
0.1003242;0.1808677;0.28968155;0.22879317
0.16522252;0.13201094;0.28610744;0.23781735
0.04721485;0.17598202;0.30397798;0.2257851
0.13569113;0.13689662;0.27538511;0.26191192
0.09442971;0.19557358;0.28968155;0.24684154
0.37164751;0.25913621;0.43632725;0.25887378
0.45605659;0.28845026;0.4792523;0.27394417
0.49154141;0.17109635;0.50784517;0.27996029
0.50333039;0.17109635;0.62725616;0.38349777
0.53881521;0.33735587;0.57707566;0.42573096
0.57430003;0.34712722;0.48997462;0.41971484
0.50333039;0.50356654;0.52217735;0.37143545
0.44420866;0.61784249;0.47567819;0.35937312
0.38508694;0.54929646;0.48282641;0.36541932
0.43241969;0.54929646;0.56274349;0.45289376
0.53292072;0.50356654;0.69176883;0.61878835
0.58019452;0.54436193;0.77422352;0.72136325
0.53292072;0.54929646;0.78137174;0.77295151
0.55655762;0.64236858;0.72761714;0.8153351
0.59793693;0.44977526;0.74552343;0.68818433
0.68664898;0.52965605;0.76346546;0.70325472
0.66890657;0.48890952;0.78137174;0.66706774
0.63931624;0.52477037;0.79212981;0.6640296
0.66295314;0.57865937;0.76703957;0.67609193
0.72207486;0.53459058;0.76703957;0.62483456
0.73392278;0.5198847;0.73837521;0.68818433
0.71028588;0.46936682;0.77779763;0.6700758
0.72802829;0.47425249;0.74913328;0.73038744
0.7694076;0.59825093;0.74552343;0.67308386
0.69843796;0.50845222;0.76346546;0.67609193
0.73392278;0.58847958;0.77422352;0.69720852
0.69254347;0.46936682;0.76703957;0.68514619
0.69843796;0.49379519;0.72404303;0.6700758
0.66295314;0.5198847;0.75270739;0.69720852
0.72207486;0.52965605;0.74913328;0.68818433
0.66890657;0.54929646;0.7025269;0.69420046
0.62752726;0.54436193;0.71685907;0.65801348
0.61567934;0.47913817;0.706101;0.62784262
0.66295314;0.61784249;0.74194932;0.67308386
0.60978485;0.53459058;0.706101;0.64895921
0.71618037;0.44488958;0.706101;0.63990495
0.63342175;0.47913817;0.74194932;0.66706774
0.72207486;0.56888802;0.70967511;0.63388882
0.62157383;0.5835939;0.74194932;0.64291301
0.75755968;0.52477037;0.78137174;0.6640296
0.71618037;0.50845222;0.77061367;0.65196727
0.71618037;0.50845222;0.72761714;0.61578029
0.72207486;0.5198847;0.78494585;0.64291301
0.72802829;0.61784249;0.79570392;0.66102154
0.71028588;0.55906781;0.81722006;0.66102154
0.7457707;0.56395349;0.77779763;0.64291301
0.67480106;0.53459058;0.77779763;0.63990495
0.68664898;0.59825093;0.82797813;0.65497533
0.67480106;0.64236858;0.88888095;0.6700758
0.7930445;0.50356654;0.8387362;0.66102154
0.75755968;0.47913817;0.7885557;0.6640296
0.7694076;0.6374829;0.84588441;0.65497533
0.73981727;0.47913817;0.8387362;0.69420046
0.63342175;0.61784249;0.8100361;0.67308386
0.71618037;0.66196013;0.79927803;0.66102154
0.61567934;0.70114325;0.8423103;0.63689688
0.65705865;0.55906781;0.82797813;0.63990495
0.69254347;0.67178034;0.83512634;0.67609193
0.63342175;0.61784249;0.81722006;0.62179641
0.72207486;0.57865937;0.8423103;0.61578029
0.62157383;0.60318546;0.82079417;0.62483456
0.72802829;0.6374829;0.79927803;0.53131392
0.60978485;0.56395349;0.78137174;0.498135
0.59793693;0.64236858;0.75985561;0.52526772
0.49154141;0.55906781;0.68101076;0.4920888
0.38508694;0.59825093;0.5448372;0.39859824
0.43241969;0.54436193;0.44704957;0.27394417
0.40878279;0.56395349;0.39340219;0.25586572
0.21827291;0.54436193;0.34690303;0.27996029
0.20648394;0.49379519;0.36480932;0.2498496
0.18880047;0.39598397;0.31116194;0.2257851
0.14158562;0.34224155;0.32903249;0.21976898
0.11800766;0.32753567;0.30040387;0.18965828
0.14748011;0.36178425;0.30758783;0.21372278
0.14158562;0.1906879;0.30040387;0.17762604
0.11800766;0.19557358;0.33618071;0.19266635
0.17701149;0.1906879;0.28610744;0.16255565
0.15932803;0.2102306;0.27895922;0.19266635
0.18290598;0.18575337;0.30397798;0.1806341
0.1003242;0.16621067;0.27895922;0.1806341
0.04721485;0.1906879;0.27895922;0.17157983
0.15337459;0.20045925;0.28968155;0.18965828
0.0766873;0.161325;0.26823689;0.18665022
0.12390215;0.14178229;0.28968155;0.1806341
0.1003242;0.1808677;0.29325566;0.1806341
0.11211317;0.20534493;0.2467565;0.19266635
0.09442971;0.15643932;0.27538511;0.18364216
0.16522252;0.17109635;0.28968155;0.18364216
0.12979664;0.161325;0.25751456;0.19567441
0.12979664;0.1808677;0.27895922;0.21071472
0.14158562;0.18575337;0.29682977;0.19868247
0.14748011;0.15643932;0.29682977;0.20169053
0.12390215;0.15155364;0.29682977;0.23480929
0.12390215;0.1906879;0.31831016;0.20770665
0.20648394;0.12223959;0.31831016;0.23480929
0.56840554;0.20045925;0.30040387;0.24684154
0.39693487;0.15643932;0.33618071;0.26792805
0.40878279;0.18575337;0.46852997;0.30206955
0.41467728;0.25420168;0.48282641;0.29301528
0.39104038;0.33735587;0.64877229;0.38048971
0.5210728;0.34224155;0.62368205;0.4016063
0.57430003;0.42534688;0.51860324;0.45890988
0.47969349;0.37644127;0;0.38954398
0.39693487;0.57865937;0.23960828;0.38653592
0.37760094;0.5737737;0.35047714;0.37748165
0.48558798;0.67666602;0.42203081;0.44985561
0.47969349;0.61295681;0.79927803;0.70325472
0.58019452;0.55906781;0.79570392;0.69420046
0.50333039;0.61295681;0.83155224;0.70325472
0.57430003;0.62277702;0.79212981;0.66102154
0.57430003;0.46443228;0.81722006;0.65497533
0.73981727;0.5835939;0.78137174;0.65497533
0.65705865;0.47425249;0.80646199;0.68514619
0.64526967;0.63254837;0.79212981;0.68818433
0.69254347;0.51499902;0.78494585;0.69720852
0.61567934;0.59825093;0.77422352;0.70626278
0.78715001;0.52477037;0.80288788;0.72136325
0.75166519;0.47425249;0.82436828;0.73038744
0.80489243;0.55418214;0.7562815;0.75755023
0.70439139;0.54436193;0.79570392;0.75150403
0.7457707;0.49868087;0.82079417;0.72136325
0.72207486;0.64236858;0.79212981;0.73038744
0.76351312;0.52477037;0.78137174;0.6911924
0.80489243;0.51499902;0.81722006;0.73038744
0.77530209;0.59336525;0.8387362;0.71230899
0.70439139;0.54929646;0.76346546;0.77295151
0.75166519;0.48890952;0.77061367;0.70930093
0.64526967;0.52965605;0.81722006;0.66102154
0.78119658;0.61784249;0.81364595;0.69420046
0.73981727;0.64236858;0.77061367;0.70024666
0.68069555;0.45466093;0.76703957;0.66706774
0.71028588;0.55418214;0.85664248;0.65801348
0.75166519;0.64236858;0.79570392;0.72136325
0.73981727;0.75014657;0.81364595;0.73643364
0.73392278;0.58847958;0.7885557;0.73643364
0.82263484;0.66684581;0.84945852;0.72437132
0.95266726;0.67178034;0.80646199;0.67913007
0.82263484;0.64725425;0.8100361;0.73643364
0.70439139;0.64236858;0.87454877;0.70024666
0.72207486;0.55906781;0.85664248;0.68213813
0.78119658;0.52477037;0.79570392;0.70930093
0.76351312;0.5198847;0.87815862;0.67609193
0.73392278;0.53459058;0.87815862;0.67913007
0.80489243;0.61295681;0.88173273;0.67609193
0.78715001;0.55418214;0.85664248;0.71531705
0.72802829;0.62766269;0.93548733;0.7394417
0.68664898;0.6374829;0.93191322;0.6911924
0.73392278;0.5198847;0.86740055;0.67913007
0.65705865;0.49379519;0.82797813;0.67308386
0.78119658;0.68643737;0.87454877;0.67609193
0.73392278;0.70114325;0.88888095;0.72437132
0.7457707;0.69625757;0.91758104;0.67308386
0.68069555;0.5737737;0.8924908;0.64291301
0.81078691;0.65213993;0.8423103;0.70325472
0.69254347;0.64236858;0.88173273;0.68213813
0.71618037;0.59336525;0.84945852;0.65801348
0.69843796;0.65707446;0.81722006;0.66102154
0.72207486;0.65213993;0.79570392;0.55243051
0.71618037;0.62766269;0.83155224;0.54337625
0.67480106;0.61784249;0.77061367;0.53736013
0.64526967;0.65707446;0.6523464;0.50718927
0.57430003;0.62277702;0.55555953;0.50415113
0.62752726;0.58847958;0.53289967;0.498135
0.67480106;0.59336525;0.40412452;0.45890988
0.55066313;0.54929646;0.33618071;0.4227229
0.5210728;0.53947626;0.32903249;0.36238118
0.43831418;0.41068986;0.32903249;0.24684154
0.42057177;0.40580418;0.3326066;0.20169053
0.23601533;0.3520129;0.29325566;0.1745879
0.18880047;0.3520129;0.31116194;0.15653953
0.2241674;0.24931601;0.31473605;0.15653953
0.2241674;0.21511628;0.30397798;0.17762604
0.23012084;0.20534493;0.31831016;0.18364216
0.23012084;0.2102306;0.28253333;0.21976898
0.2241674;0.1906879;0.28610744;0.21976898
0.21827291;0.18575337;0.30758783;0.19868247
0.14748011;0.21511628;0.27538511;0.21372278
0.20648394;0.21511628;0.29325566;0.21372278
0.14158562;0.161325;0.27895922;0.19266635
0.20058945;0.15643932;0.28968155;0.17762604
0.17111701;0.21511628;0.28253333;0.20169053
0.18880047;0.21511628;0.26823689;0.18665022
0.14158562;0.16621067;0.28253333;0.1745879
0.20648394;0.16621067;0.271811;0.19868247
0.16522252;0.18575337;0.27895922;0.20169053
0.17701149;0.18575337;0.29325566;0.18965828
0.20058945;0.19557358;0.28610744;0.19266635
0.13569113;0.1808677;0.30758783;0.1806341
0.17111701;0.14178229;0.33975482;0.19266635
0.18880047;0.22000195;0.33975482;0.19266635
0.15337459;0.16621067;0.33618071;0.16857177
0.20648394;0.21511628;0.36480932;0.18965828
0.77530209;0.14666797;0.37553165;0.23781735
0.473799;0.20534493;0.67743665;0.29000722
0.4501621;0.28845026;0.68462061;0.27394417
0.43241969;0.35689857;0.56992745;0.32920226
0.60383142;0.44488958;0.55916938;0.43478522
0.61567934;0.46936682;0.51502913;0.34731079
0.55655762;0.41557553;0.51860324;0.37444351
0.58614795;0.60807114;0.48640051;0.36842739
0.39104038;0.62277702;0.50427106;0.30507761
0.57430003;0.64236858;0.58783373;0.37444351
0.52702623;0.61295681;0.81364595;0.48002647
0.62157383;0.5198847;0.83155224;0.56449284
0.60383142;0.67666602;0.82079417;0.6700758
0.63342175;0.67178034;0.82079417;0.5946637
0.61567934;0.60807114;0.81722006;0.58260137
0.64526967;0.5835939;0.82079417;0.5946637
0.80489243;0.6374829;0.83512634;0.60973409
0.8166814;0.74032636;0.82436828;0.59767176
0.82263484;0.65707446;0.86382644;0.55847672
0.75166519;0.69625757;0.82436828;0.63085068
0.79893899;0.72073481;0.82436828;0.62179641
0.83442381;0.71584913;0.84588441;0.62483456
0.86401415;0.5737737;0.81722006;0.63990495
0.85216622;0.6374829;0.78494585;0.59767176
0.75166519;0.57865937;0.79927803;0.59767176
0.66890657;0.64236858;0.79212981;0.53736013
0.72802829;0.61295681;0.78137174;0.59165564
0.85806071;0.56395349;0.85306837;0.5675009
0.80489243;0.55418214;0.80288788;0.54942245
0.73392278;0.54929646;0.83155224;0.5675009
0.73981727;0.59336525;0.80646199;0.58260137
0.66295314;0.5835939;0.77061367;0.62483456
0.62752726;0.49379519;0.77061367;0.59767176
0.62157383;0.54436193;0.76703957;0.57053904
0.60383142;0.54929646;0.75270739;0.54036819
0.7694076;0.49379519;0.79927803;0.60067982
0.66295314;0.74032636;0.74194932;0.57053904
0.88765105;0.65213993;0.7885557;0.55543858
0.7694076;0.65213993;0.79570392;0.56449284
0.75166519;0.56888802;0.76346546;0.58560943
0.72802829;0.50845222;0.77779763;0.57053904
0.69843796;0.49379519;0.77779763;0.55543858
0.72207486;0.45466093;0.79927803;0.59165564
0.7930445;0.70114325;0.80288788;0.58260137
0.75755968;0.71584913;0.80288788;0.60672603
0.70439139;0.53459058;0.80646199;0.58861749
0.82263484;0.59336525;0.83155224;0.62483456
0.82852933;0.7452609;0.8100361;0.64895921
0.8166814;0.64236858;0.80646199;0.65196727
0.72802829;0.71584913;0.85306837;0.63990495
0.71618037;0.66684581;0.81722006;0.67609193
0.72802829;0.66196013;0.83155224;0.65196727
0.71618037;0.60318546;0.86740055;0.65497533
0.76351312;0.65213993;0.78137174;0.63990495
0.70439139;0.60807114;0.82797813;0.62179641
0.71618037;0.66684581;0.79570392;0.61578029
0.69254347;0.63254837;0.82797813;0.60371796
0.7694076;0.70114325;0.80288788;0.62784262
0.69254347;0.57865937;0.79570392;0.5946637
0.7457707;0.54929646;0.83155224;0.58861749
0.71618037;0.66684581;0.8100361;0.60973409
0.75166519;0.60807114;0.75270739;0.51624353
0.75755968;0.60318546;0.77422352;0.48908074
0.68664898;0.60807114;0.76346546;0.47097221
0.64526967;0.5835939;0.62725616;0.45289376
0.56840554;0.66196013;0.54004789;0.44985561
0.55655762;0.5737737;0.4792523;0.43478522
0.60383142;0.5835939;0.40055041;0.41971484
0.50928382;0.53947626;0.32545838;0.38048971
0.473799;0.44977526;0.35047714;0.31713994
0.42646625;0.43511823;0.31831016;0.20770665
0.43831418;0.36666992;0.31116194;0.16857177
0.21237843;0.30799296;0.28253333;0.15353146
0.20058945;0.32264999;0.29325566;0.14450728
0.21827291;0.18575337;0.28610744;0.12642883
0.17111701;0.18575337;0.28968155;0.13849116
0.18880047;0.18575337;0.29682977;0.13548309
0.18880047;0.1808677;0.271811;0.16255565
0.21827291;0.161325;0.27538511;0.12342077
0.14158562;0.161325;0.28968155;0.13548309
0.14748011;0.1906879;0.271811;0.12642883
0.17701149;0.15643932;0.26823689;0.13849116
0.11211317;0.11730506;0.28253333;0.12642883
0.14748011;0.11730506;0.27538511;0.12943689
0.11800766;0.17598202;0.26466278;0.12342077
0.17701149;0.22488763;0.26466278;0.12041271
0.15337459;0.11730506;0.27895922;0.13548309
0.18290598;0.13201094;0.271811;0.12642883
0.20648394;0.17598202;0.26823689;0.12642883
0.20058945;0.16621067;0.28253333;0.12943689
0.16522252;0.12223959;0.27538511;0.13247503
0.16522252;0.161325;0.31473605;0.11138852
0.19469496;0.11730506;0.32188427;0.14450728
0.15337459;0.17598202;0.32188427;0.13548309
0.13569113;0.14178229;0.32545838;0.12943689
0.18880047;0.16621067;0.34690303;0.12041271
0.55066313;0.15643932;0.38267987;0.14450728
0.39104038;0.25420168;0.55198542;0.14751534
0.5210728;0.27867891;0.68101076;0.1806341
0.56245211;0.27379324;0.64158833;0.24082541
0.58019452;0.37644127;0.57350155;0.41667669
0.53292072;0.3910983;0.48640051;0.41971484
0.4974359;0.40580418;0.50784517;0.34430273
0.48558798;0.48402384;0.52575146;0.27394417
0.41467728;0.63254837;0.52932557;0.26792805
0.42646625;0.61295681;0.62725616;0.31112381
0.55066313;0.5835939;0.72761714;0.45590182
0.60978485;0.44000391;0.77422352;0.51019733
0.56245211;0.58847958;0.74552343;0.61277223
0.62157383;0.55418214;0.71685907;0.57655517
0.56840554;0.45954661;0.73476536;0.55243051
0.62157383;0.52965605;0.8100361;0.57354711
0.68069555;0.54929646;0.79927803;0.52225966
0.80489243;0.64725425;0.83512634;0.55543858
0.66890657;0.49868087;0.80288788;0.55243051
0.7930445;0.61784249;0.82436828;0.52526772
0.85806071;0.54929646;0.77779763;0.57354711
0.82263484;0.47913817;0.76346546;0.54638431
0.7930445;0.61295681;0.8100361;0.5675009
0.78119658;0.57865937;0.77422352;0.58861749
0.7694076;0.53947626;0.82797813;0.58861749
0.8166814;0.63254837;0.79212981;0.58861749
0.69254347;0.61784249;0.74194932;0.56148478
0.7457707;0.6374829;0.74194932;0.55243051
0.7694076;0.58847958;0.7025269;0.5675009
0.87580312;0.54929646;0.72404303;0.52225966
0.69254347;0.57865937;0.7025269;0.55543858
0.72802829;0.55418214;0.69895279;0.58861749
0.69254347;0.52965605;0.71685907;0.53736013
0.75755968;0.53459058;0.71328496;0.52225966
0.66890657;0.50845222;0.7025269;0.54337625
0.7694076;0.43511823;0.72404303;0.51320539
0.70439139;0.51499902;0.68819472;0.51320539
0.73392278;0.5737737;0.69534294;0.51320539
0.72802829;0.50356654;0.73119125;0.53432198
0.94677277;0.54929646;0.7025269;0.55847672
0.85806071;0.52965605;0.71328496;0.53432198
0.75166519;0.56888802;0.74552343;0.52830586
0.71618037;0.49868087;0.82079417;0.53432198
0.77530209;0.56395349;0.80646199;0.51925159
0.73392278;0.52965605;0.79570392;0.54337625
0.69843796;0.52477037;0.75270739;0.53131392
0.7457707;0.59336525;0.77422352;0.56449284
0.71618037;0.57865937;0.7885557;0.54638431
0.68664898;0.59336525;0.77422352;0.58861749
0.72802829;0.61295681;0.78137174;0.55243051
0.68069555;0.50356654;0.74552343;0.58260137
0.75755968;0.53947626;0.82797813;0.58260137
0.71618037;0.50845222;0.82079417;0.55847672
0.76351312;0.67666602;0.7562815;0.58861749
0.72207486;0.6374829;0.76703957;0.5946637
0.66295314;0.60318546;0.75985561;0.58560943
0.64526967;0.6374829;0.80646199;0.49512694
0.71618037;0.64236858;0.77061367;0.50114306
0.61567934;0.5737737;0.77422352;0.48002647
0.71028588;0.54436193;0.77061367;0.48002647
0.56245211;0.61784249;0.73837521;0.48306461
0.65705865;0.60807114;0.73476536;0.45890988
0.56840554;0.52965605;0.77422352;0.48002647
0.64526967;0.6374829;0.73837521;0.46796414
0.473799;0.54929646;0.61649809;0.4016063
0.473799;0.5737737;0.52932557;0.32318614
0.42646625;0.54436193;0.44347546;0.23781735
0.42057177;0.53947626;0.40412452;0.18965828
0.2478043;0.54436193;0.33975482;0.21372278
0.17111701;0.42534688;0.31473605;0.21372278
0.12979664;0.33735587;0.30758783;0.18665022
0.16522252;0.36178425;0.31116194;0.15653953
0.17111701;0.31287864;0.27895922;0.11740464
0.12390215;0.32264999;0.27538511;0.15353146
0.16522252;0.1906879;0.27538511;0.14450728
0.18290598;0.40091851;0.30397798;0.11439658
0.14748011;0.39598397;0.27895922;0.11740464
